Total bytes: 86190 (84.2 KB), 1.888 bpb, 1.886 bps w/ no header, Normalized Dissimilarity Rate: 0.943795
Total bytes: 86234 (84.2 KB), 1.889 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.944277
Total bytes: 86104 (84.1 KB), 1.886 bpb, 1.883 bps w/ no header, Normalized Dissimilarity Rate: 0.942854
Total bytes: 144682 (141.3 KB), 1.949 bpb, 1.948 bps w/ no header, Normalized Dissimilarity Rate: 0.974352
Total bytes: 144644 (141.3 KB), 1.948 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.974096
Total bytes: 144595 (141.2 KB), 1.948 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.973766
Total bytes: 144630 (141.2 KB), 1.948 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.974002
Total bytes: 144712 (141.3 KB), 1.949 bpb, 1.948 bps w/ no header, Normalized Dissimilarity Rate: 0.974554
Total bytes: 144687 (141.3 KB), 1.949 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.974386
Total bytes: 96087 (93.8 KB), 1.894 bpb, 1.893 bps w/ no header, Normalized Dissimilarity Rate: 0.94712
Total bytes: 96093 (93.8 KB), 1.894 bpb, 1.893 bps w/ no header, Normalized Dissimilarity Rate: 0.947179
Total bytes: 96040 (93.8 KB), 1.893 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.946657
Total bytes: 96072 (93.8 KB), 1.894 bpb, 1.893 bps w/ no header, Normalized Dissimilarity Rate: 0.946972
Total bytes: 96138 (93.9 KB), 1.895 bpb, 1.893 bps w/ no header, Normalized Dissimilarity Rate: 0.947623
Total bytes: 96091 (93.8 KB), 1.894 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.94716
Total bytes: 148030 (144.6 KB), 1.839 bpb, 1.838 bps w/ no header, Normalized Dissimilarity Rate: 0.919301
Total bytes: 148363 (144.9 KB), 1.843 bpb, 1.842 bps w/ no header, Normalized Dissimilarity Rate: 0.921369
Total bytes: 147879 (144.4 KB), 1.837 bpb, 1.836 bps w/ no header, Normalized Dissimilarity Rate: 0.918363
Total bytes: 147797 (144.3 KB), 1.836 bpb, 1.835 bps w/ no header, Normalized Dissimilarity Rate: 0.917854
Total bytes: 147780 (144.3 KB), 1.835 bpb, 1.834 bps w/ no header, Normalized Dissimilarity Rate: 0.917749
Total bytes: 147665 (144.2 KB), 1.834 bpb, 1.833 bps w/ no header, Normalized Dissimilarity Rate: 0.917034
Total bytes: 259850 (253.8 KB), 1.945 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.972728
Total bytes: 259979 (253.9 KB), 1.946 bpb, 1.946 bps w/ no header, Normalized Dissimilarity Rate: 0.973211
Total bytes: 259751 (253.7 KB), 1.945 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.972358
Total bytes: 259745 (253.7 KB), 1.945 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.972335
