Total bytes: 401134 (391.7 KB), 1.925 bpb, 1.924 bps w/ no header, Normalized Dissimilarity Rate: 0.962435
Total bytes: 401513 (392.1 KB), 1.927 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963344
Total bytes: 401670 (392.3 KB), 1.927 bpb, 1.927 bps w/ no header, Normalized Dissimilarity Rate: 0.963721
Total bytes: 440785 (430.5 KB), 1.931 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.965362
Total bytes: 433986 (423.8 KB), 1.901 bpb, 1.901 bps w/ no header, Normalized Dissimilarity Rate: 0.950472
Total bytes: 431231 (421.1 KB), 1.889 bpb, 1.889 bps w/ no header, Normalized Dissimilarity Rate: 0.944438
Total bytes: 428470 (418.4 KB), 1.877 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.938391
Total bytes: 426901 (416.9 KB), 1.87 bpb, 1.87 bps w/ no header, Normalized Dissimilarity Rate: 0.934955
Total bytes: 427932 (417.9 KB), 1.874 bpb, 1.874 bps w/ no header, Normalized Dissimilarity Rate: 0.937213
Total bytes: 427991 (418.0 KB), 1.875 bpb, 1.874 bps w/ no header, Normalized Dissimilarity Rate: 0.937342
Total bytes: 437635 (427.4 KB), 1.931 bpb, 1.93 bps w/ no header, Normalized Dissimilarity Rate: 0.96534
Total bytes: 430749 (420.7 KB), 1.9 bpb, 1.9 bps w/ no header, Normalized Dissimilarity Rate: 0.95015
Total bytes: 429339 (419.3 KB), 1.894 bpb, 1.894 bps w/ no header, Normalized Dissimilarity Rate: 0.94704
Total bytes: 426354 (416.4 KB), 1.881 bpb, 1.881 bps w/ no header, Normalized Dissimilarity Rate: 0.940456
Total bytes: 425313 (415.3 KB), 1.876 bpb, 1.876 bps w/ no header, Normalized Dissimilarity Rate: 0.93816
Total bytes: 426154 (416.2 KB), 1.88 bpb, 1.88 bps w/ no header, Normalized Dissimilarity Rate: 0.940015
Total bytes: 426458 (416.5 KB), 1.881 bpb, 1.881 bps w/ no header, Normalized Dissimilarity Rate: 0.940685
Total bytes: 436377 (426.1 KB), 1.934 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.967061
Total bytes: 431473 (421.4 KB), 1.912 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956193
Total bytes: 429780 (419.7 KB), 1.905 bpb, 1.905 bps w/ no header, Normalized Dissimilarity Rate: 0.952441
Total bytes: 427741 (417.7 KB), 1.896 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.947922
Total bytes: 426413 (416.4 KB), 1.89 bpb, 1.89 bps w/ no header, Normalized Dissimilarity Rate: 0.944979
Total bytes: 427400 (417.4 KB), 1.894 bpb, 1.894 bps w/ no header, Normalized Dissimilarity Rate: 0.947167
Total bytes: 427340 (417.3 KB), 1.894 bpb, 1.894 bps w/ no header, Normalized Dissimilarity Rate: 0.947034
Total bytes: 489179 (477.7 KB), 1.948 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.973823
Total bytes: 477658 (466.5 KB), 1.902 bpb, 1.902 bps w/ no header, Normalized Dissimilarity Rate: 0.950888
Total bytes: 477132 (465.9 KB), 1.9 bpb, 1.899 bps w/ no header, Normalized Dissimilarity Rate: 0.949841
Total bytes: 473262 (462.2 KB), 1.884 bpb, 1.884 bps w/ no header, Normalized Dissimilarity Rate: 0.942137
Total bytes: 471749 (460.7 KB), 1.878 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.939125
Total bytes: 472808 (461.7 KB), 1.882 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.941233
Total bytes: 473576 (462.5 KB), 1.886 bpb, 1.885 bps w/ no header, Normalized Dissimilarity Rate: 0.942762
Total bytes: 584441 (570.7 KB), 1.887 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.943371
Total bytes: 574120 (560.7 KB), 1.853 bpb, 1.853 bps w/ no header, Normalized Dissimilarity Rate: 0.926712
Total bytes: 572294 (558.9 KB), 1.848 bpb, 1.847 bps w/ no header, Normalized Dissimilarity Rate: 0.923764
Total bytes: 567569 (554.3 KB), 1.832 bpb, 1.832 bps w/ no header, Normalized Dissimilarity Rate: 0.916138
Total bytes: 564199 (551.0 KB), 1.821 bpb, 1.821 bps w/ no header, Normalized Dissimilarity Rate: 0.910698
Total bytes: 565310 (552.1 KB), 1.825 bpb, 1.825 bps w/ no header, Normalized Dissimilarity Rate: 0.912491
Total bytes: 566517 (553.2 KB), 1.829 bpb, 1.828 bps w/ no header, Normalized Dissimilarity Rate: 0.91444
Total bytes: 373718 (365.0 KB), 1.904 bpb, 1.903 bps w/ no header, Normalized Dissimilarity Rate: 0.951854
Total bytes: 369540 (360.9 KB), 1.882 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.941212
Total bytes: 369155 (360.5 KB), 1.88 bpb, 1.88 bps w/ no header, Normalized Dissimilarity Rate: 0.940232
Total bytes: 366609 (358.0 KB), 1.867 bpb, 1.867 bps w/ no header, Normalized Dissimilarity Rate: 0.933747
Total bytes: 366149 (357.6 KB), 1.865 bpb, 1.865 bps w/ no header, Normalized Dissimilarity Rate: 0.932576
Total bytes: 366472 (357.9 KB), 1.867 bpb, 1.866 bps w/ no header, Normalized Dissimilarity Rate: 0.933398
Total bytes: 366997 (358.4 KB), 1.869 bpb, 1.869 bps w/ no header, Normalized Dissimilarity Rate: 0.934735
Total bytes: 414961 (405.2 KB), 1.856 bpb, 1.855 bps w/ no header, Normalized Dissimilarity Rate: 0.927782
Total bytes: 411303 (401.7 KB), 1.839 bpb, 1.839 bps w/ no header, Normalized Dissimilarity Rate: 0.919603
Total bytes: 410633 (401.0 KB), 1.836 bpb, 1.836 bps w/ no header, Normalized Dissimilarity Rate: 0.918105
Total bytes: 408145 (398.6 KB), 1.825 bpb, 1.825 bps w/ no header, Normalized Dissimilarity Rate: 0.912542
Total bytes: 406053 (396.5 KB), 1.816 bpb, 1.815 bps w/ no header, Normalized Dissimilarity Rate: 0.907865
