Domain,DNA,AA,GC,L_DNA,L_AA
Plastid,0.766,0.76548,0.36819224,0.0043085327,0.0022338576
Plastid,0.812,0.805255,0.38381044,0.0035101613,0.0018374669
Plastid,0.808,0.798765,0.35868635,0.0040914844,0.00198304
Plastid,0.806,0.800699,0.36391925,0.0041300991,0.0020576654
Plastid,0.8,0.798429,0.36323904,0.0040446112,0.0020248592
Plastid,0.8355,0.856901,0.28951455,0.0030847236,0.0012161553
Plastid,0.807,0.797001,0.36892883,0.0039987891,0.0020239259
Plastid,0.805,0.796685,0.37576402,0.0038568931,0.0020028491
Plastid,0.8105,0.80045,0.3680687,0.0040172581,0.0020211955
Plastid,0.943,0.956365,0.34745115,0.0031221371,0.0015006567
Plastid,0.805,0.796803,0.37570973,0.0038662777,0.001990061
Plastid,0.8055,0.79715,0.37654552,0.0038605719,0.0019912311
Plastid,0.8035,0.792986,0.36969719,0.0040751176,0.0020754685
Plastid,0.8095,0.80005,0.36632973,0.0040400565,0.0020083795
Plastid,0.805,0.795709,0.37489188,0.0039565456,0.0020221567
Plastid,0.8115,0.80469,0.38414629,0.003500126,0.0018328281
Plastid,0.9275,0.954704,0.30017998,0.0045211515,0.0016946799
Plastid,0.81,0.801286,0.37257016,0.0038780649,0.0019706559
Plastid,0.7865,0.775264,0.3788199,0.003982197,0.0020646724
Plastid,0.754,0.750029,0.37750466,0.0041461907,0.0021581039
Plastid,0.7535,0.750402,0.37697297,0.00415037,0.002151877
Plastid,0.754,0.750347,0.37715343,0.0041498445,0.0021501078
Plastid,0.7405,0.741232,0.37691914,0.0042634614,0.0022032664
Plastid,0.812,0.800451,0.37788335,0.0039374509,0.0020364633
Plastid,0.812,0.800329,0.3779045,0.0039381266,0.0020361289
Plastid,0.812,0.801037,0.37806054,0.0039402538,0.0020374523
Plastid,0.8035,0.802689,0.38469509,0.0035717998,0.0018778095
Plastid,0.8125,0.80242,0.37745715,0.0039268901,0.0020305985
Plastid,0.812,0.800992,0.37783154,0.0039389275,0.0020358921
Plastid,0.7535,0.748426,0.37751438,0.0041515712,0.0021617954
Plastid,0.784,0.777726,0.37545303,0.0040710384,0.0021265375
Plastid,0.7855,0.778093,0.37571585,0.0040767693,0.0021270251
Plastid,0.782,0.774219,0.37555628,0.0040957388,0.0021512222
Plastid,0.813,0.808634,0.38632659,0.0035462485,0.0018762493
Plastid,0.787,0.780768,0.37566391,0.0040666088,0.0021161036
Plastid,0.7825,0.778372,0.37529211,0.0040896575,0.002133252
Plastid,0.786,0.780649,0.37519585,0.0040772698,0.0021156996
Plastid,0.8065,0.797915,0.37313642,0.0039706601,0.0019998262
Plastid,0.773,0.75737,0.36891674,0.0015466662,0.0007471453
Plastid,0.774,0.760422,0.36809412,0.001582353,0.0007622876
Plastid,0.737,0.738384,0.36751301,0.0043076318,0.0021705577
Plastid,0.8055,0.793603,0.38066239,0.0039377262,0.0020667062
Plastid,0.935,0.952465,0.34026026,0.0027840643,0.0013283929
Plastid,0.81,0.800185,0.37149317,0.002198662,0.0010439472
Plastid,0.8075,0.797143,0.37920854,0.0038469328,0.0020033785
Plastid,0.81,0.799284,0.3783881,0.0039428815,0.0020338861
Plastid,0.796,0.787021,0.36702066,0.0039431318,0.0019676469
Plastid,0.801,0.794488,0.37555065,0.0039416052,0.0020442504
Plastid,0.806,0.794821,0.3688096,0.0040242152,0.0020349588
Plastid,0.82,0.813382,0.38841442,0.0035410932,0.0018695766
Plastid,0.811,0.802868,0.37150001,0.0038620984,0.0019658081
Plastid,0.7955,0.786516,0.36670933,0.0040205364,0.0020473987
Plastid,0.795,0.786616,0.3670734,0.0040095251,0.0020275339
Plastid,0.8205,0.813041,0.38907976,0.0035414435,0.0018721676
Plastid,0.8205,0.812933,0.38895574,0.0035387908,0.0018624581
Plastid,0.796,0.786811,0.36537685,0.0040196355,0.0020309329
Plastid,0.95,0.970657,0.34052705,0.0019724293,0.0008484892
Plastid,0.8055,0.79647,0.36726301,0.0040072728,0.0020046183
Plastid,0.805,0.796724,0.36528956,0.0040616287,0.0020218781
Plastid,0.797,0.788894,0.3705335,0.0039427564,0.0020128233
Plastid,0.807,0.798959,0.37233331,0.0040576997,0.0021115901
Plastid,0.805,0.796694,0.36870856,0.0040602273,0.0020691441
Plastid,0.946,0.950963,0.38773292,0.0031494152,0.0016468985
Plastid,0.9075,0.909707,0.372535,0.0020581174,0.0010073798
Plastid,0.8085,0.800397,0.37548456,0.0041194882,0.0021473914
Plastid,0.805,0.79551,0.36716756,0.0040031435,0.0019918023
Plastid,0.798,0.792381,0.36764638,0.0038662277,0.0019547612
Plastid,0.772,0.768073,0.36816784,0.0042781765,0.0021597755
Plastid,0.772,0.768295,0.36826306,0.0042812547,0.002156669
Plastid,0.8745,0.871312,0.40478875,0.0031707872,0.001649392
Plastid,0.807,0.797593,0.37464398,0.003987102,0.0020422723
Plastid,0.8055,0.797728,0.36577094,0.00402882,0.0020023615
Plastid,0.8095,0.801456,0.38268843,0.0039776923,0.0020988995
Plastid,0.933,0.951303,0.32036449,0.0035500023,0.0013392586
Plastid,0.8205,0.812859,0.38893425,0.0035393914,0.0018621517
Plastid,0.821,0.813046,0.38890322,0.0035377647,0.0018652442
Plastid,0.8205,0.81312,0.38886302,0.0035398669,0.0018690054
Plastid,0.8205,0.813244,0.38897325,0.0035389159,0.0018638372
Plastid,0.8205,0.813134,0.38898719,0.0035382903,0.0018647567
Plastid,0.8205,0.813114,0.38901742,0.0035388909,0.0018651188
Plastid,0.8205,0.813012,0.38892589,0.0035394915,0.0018665258
Plastid,0.82,0.812498,0.38882278,0.0035367887,0.0018543785
Plastid,0.82,0.812516,0.38829813,0.0035400671,0.0018601457
Plastid,0.82,0.813175,0.38854383,0.0035388408,0.0018607308
Plastid,0.8205,0.813269,0.38895058,0.003538015,0.0018672363
Plastid,0.821,0.813645,0.38898041,0.003538966,0.0018660243
Plastid,0.8205,0.813169,0.38891435,0.0035393664,0.0018662611
Plastid,0.806,0.793785,0.36968963,0.0038933055,0.0019675772
Plastid,0.81,0.79818,0.38070142,0.0039594986,0.0020691023
Plastid,0.722,0.729308,0.39163483,0.0045184737,0.002662149
Plastid,0.776,0.758053,0.37097305,0.001618365,0.0007766778
Plastid,0.7985,0.805545,0.29754816,0.0101211129,0.0048313554
Plastid,0.852,0.872528,0.30530134,0.0029702559,0.0012005811
Plastid,0.8065,0.797421,0.36294332,0.0040165824,0.0019916212
Plastid,0.8615,0.874746,0.31150391,0.0027556851,0.0011235179
Plastid,0.853,0.870827,0.30461066,0.0029777386,0.0012056796
Plastid,0.854,0.868312,0.31554601,0.0029872484,0.0012464401
Plastid,0.86,0.871471,0.31903013,0.0030377253,0.0012553556
Plastid,0.8755,0.878665,0.33895949,0.0029923286,0.0013452069
Plastid,0.8855,0.890768,0.35282401,0.0030551933,0.0014701908
Plastid,0.903,0.885657,0.44392483,0.0032637578,0.002022101
Plastid,0.7735,0.761865,0.36602445,0.0041915123,0.0021686074
Plastid,0.8,0.788898,0.37015276,0.0039476865,0.0020029745
Plastid,0.7835,0.776597,0.37586172,0.004089107,0.0021323186
Plastid,0.806,0.799793,0.3667805,0.0040970652,0.0020873372
Plastid,0.802,0.791777,0.37096475,0.0039756152,0.0020292334
Plastid,0.8085,0.799982,0.3695476,0.0040358021,0.0020443618
Plastid,0.7905,0.791148,0.33601765,0.0043750762,0.0020488056
Plastid,0.8035,0.793712,0.36495237,0.003855817,0.0019073977
Plastid,0.8035,0.799392,0.36497021,0.0041323765,0.002118221
Plastid,0.805,0.796056,0.36215881,0.0038865986,0.0019528945
Plastid,0.8045,0.800719,0.36514604,0.0041152088,0.0021098488
Plastid,0.803,0.792452,0.37218127,0.0039343728,0.0020150104
Plastid,0.7705,0.767369,0.35944251,0.0043413665,0.0021863548
Plastid,0.806,0.795916,0.36991086,0.0040494412,0.0020463817
Plastid,0.798,0.792764,0.36119204,0.0038888259,0.0018725995
Plastid,0.8025,0.791888,0.37075912,0.0039823221,0.0020258901
Plastid,0.8015,0.792971,0.37101151,0.0039784932,0.0020268931
Plastid,0.77,0.76824,0.35932428,0.0043424176,0.0022059271
Plastid,0.703,0.706792,0.37299355,0.0039748394,0.0020670684
Plastid,0.805,0.796908,0.36235667,0.0038842462,0.001955207
Plastid,0.7025,0.70935,0.37280063,0.0038854474,0.001967828
Plastid,0.6925,0.69653,0.37108927,0.0040535204,0.0021123284
Plastid,0.7025,0.706038,0.3714196,0.0040406571,0.0020754824
Plastid,0.7665,0.759306,0.36755473,0.004227199,0.0022109978
Plastid,0.7555,0.74614,0.36901195,0.0043235732,0.0022724728
Plastid,0.7825,0.77312,0.36356956,0.0040360774,0.0020414504
Plastid,0.7885,0.78479,0.37204666,0.0034590838,0.0017628276
Plastid,0.801,0.794489,0.37130368,0.004093987,0.0020956258
Plastid,0.775,0.765717,0.36761633,0.0041131317,0.0021385037
Plastid,0.874,0.871376,0.36297808,0.0033890618,0.0017244632
Plastid,0.7675,0.754833,0.36772269,0.0041742195,0.0021718671
Plastid,0.7835,0.780222,0.38030558,0.0040346009,0.0021288221
Plastid,0.8095,0.799064,0.37338344,0.0038378485,0.001933378
Plastid,0.821,0.812223,0.38340061,0.0034228715,0.0017595122
Plastid,0.8175,0.808306,0.38240769,0.0034724976,0.0017810208
Plastid,0.818,0.809121,0.38380138,0.0034334324,0.0017745431
Plastid,0.8005,0.800074,0.37653396,0.0039971374,0.0021213136
Plastid,0.8205,0.81272,0.38277465,0.0034232219,0.0017599579
Plastid,0.8115,0.802733,0.37653372,0.0038776895,0.0019803375
Plastid,0.811,0.802908,0.36810976,0.0040886065,0.0020398344
Plastid,0.811,0.803284,0.36826204,0.0040859287,0.0020400016
Plastid,0.8865,0.938793,0.26235744,0.0030386763,0.0011193527
Plastid,0.8165,0.810516,0.37196163,0.0039755652,0.0020222124
Plastid,0.7985,0.795153,0.37770203,0.0040907837,0.0021113533
Plastid,0.793,0.787767,0.38008729,0.0040775451,0.0021255206
Plastid,0.8955,0.944643,0.26260915,0.0027092123,0.0008612913
Plastid,0.948,0.952302,0.35473495,0.0034756008,0.0015982813
Plastid,0.8155,0.811277,0.39108654,0.0040684858,0.0022005639
Plastid,0.823,0.807491,0.37846787,0.0020691037,0.0010183431
Plastid,0.8165,0.804901,0.37540142,0.0021186297,0.0010278994
Plastid,0.8235,0.811399,0.37573163,0.0021452321,0.0010554816
Plastid,0.822,0.812927,0.3731024,0.0020886489,0.0010318974
Plastid,0.8015,0.795141,0.37052819,0.0038546408,0.0019297839
Plastid,0.766,0.774269,0.31741147,0.0016894882,0.0006872444
Plastid,0.903,0.947386,0.27985028,0.0020335922,0.0007291332
Plastid,0.8035,0.797871,0.36927311,0.004052244,0.0020600475
Plastid,0.947,0.950666,0.38832183,0.0029884246,0.0015853817
Plastid,0.7995,0.791212,0.36830734,0.0040829256,0.0020906805
Plastid,0.951,0.953543,0.38723893,0.002956792,0.0015555845
Plastid,0.7975,0.790924,0.37262132,0.0038915037,0.0019906043
Plastid,0.737,0.739912,0.36752231,0.0043511265,0.002182315
Plastid,0.901,0.944101,0.27270065,0.0021658032,0.0007359313
Plastid,0.8,0.79881,0.34971135,0.0037630465,0.0018439306
Plastid,0.8175,0.811143,0.38488811,0.0034460454,0.0017823581
Plastid,0.896,0.915221,0.30862738,0.0033035237,0.0012827707
Plastid,0.8095,0.801965,0.37032284,0.0039713859,0.0020410742
Plastid,0.806,0.796787,0.36295459,0.0038803172,0.0019576727
Plastid,0.8065,0.80025,0.38388039,0.003815,0.002059755
Plastid,0.8425,0.835317,0.41346231,0.0040982414,0.0021487148
Plastid,0.7995,0.797774,0.35201341,0.0037947291,0.0018840782
Plastid,0.947,0.953537,0.35059436,0.0032393577,0.0015241992
Plastid,0.831,0.827285,0.4045648,0.003971511,0.0020387618
Plastid,0.815,0.80729,0.36940967,0.0039714609,0.0019866619
Plastid,0.8075,0.796638,0.37566348,0.0039446333,0.0019979177
Plastid,0.7995,0.796463,0.35116139,0.0038085183,0.0018709278
Plastid,0.803,0.795565,0.36889441,0.0040555975,0.0020625828
Plastid,0.789,0.792871,0.34513441,0.0044209984,0.0021794174
Plastid,0.774,0.770131,0.35660685,0.004249497,0.0020652436
Plastid,0.8,0.799703,0.35017413,0.0037775364,0.0018641855
Plastid,0.798,0.7943,0.35083567,0.0038992366,0.0019276387
Plastid,0.81,0.809068,0.36529348,0.0040757182,0.0020376891
Plastid,0.775,0.769448,0.37015973,0.0044970517,0.0023453569
Plastid,0.805,0.795131,0.3671964,0.0040037942,0.0019880828
Plastid,0.808,0.801543,0.37219331,0.0039798946,0.0020212373
Plastid,0.8175,0.810494,0.3851679,0.0034444688,0.0017870944
Plastid,0.8095,0.800086,0.37456546,0.0038281385,0.0019369999
Plastid,0.817,0.809199,0.38432599,0.0034363354,0.0017773989
Plastid,0.8175,0.811295,0.38489377,0.0034460704,0.0017828178
Plastid,0.8175,0.810849,0.38492206,0.0034461455,0.0017843084
Plastid,0.8175,0.810646,0.38516589,0.0034464208,0.0017875541
Plastid,0.818,0.810899,0.38514522,0.0034446439,0.0017858825
Plastid,0.8175,0.811429,0.384845,0.0034476721,0.001787387
Plastid,0.8175,0.811352,0.38485474,0.0034458702,0.0017825671
Plastid,0.817,0.80835,0.38410117,0.0034394636,0.0017706844
Plastid,0.8175,0.810779,0.38506698,0.0034456199,0.0017874845
Plastid,0.817,0.809173,0.38431974,0.0034362103,0.0017773292
Plastid,0.679,0.690212,0.34089104,0.0049488165,0.0023655699
Plastid,0.8175,0.811224,0.38489716,0.0034461955,0.0017839601
Plastid,0.8175,0.810822,0.38508068,0.0034445939,0.0017849074
Plastid,0.8175,0.811244,0.38484625,0.0034459202,0.0017811183
Plastid,0.8175,0.811271,0.38485813,0.0034458952,0.001782776
Plastid,0.8175,0.81112,0.38489716,0.0034460954,0.0017825671
Plastid,0.818,0.810853,0.38513105,0.003444719,0.0017839183
Plastid,0.8175,0.810747,0.38510614,0.0034448692,0.001784183
Plastid,0.7995,0.792103,0.36491593,0.0037966311,0.0019105878
Plastid,0.808,0.79773,0.37814728,0.003856868,0.0019844191
Plastid,0.805,0.794914,0.37633976,0.0039093721,0.0020067914
Plastid,0.9055,0.922623,0.33072365,0.0028504826,0.0011734864
Plastid,0.7995,0.793821,0.36748163,0.0038982606,0.0019655713
Plastid,0.8045,0.795136,0.3799348,0.0038648012,0.002028704
Plastid,0.8095,0.798092,0.3768421,0.0039852251,0.0020326603
Plastid,0.806,0.799513,0.36920628,0.0039656049,0.0019915376
Plastid,0.795,0.787686,0.36702903,0.0039428565,0.0019695554
Plastid,0.9495,0.951092,0.38744911,0.0031079726,0.0016184525
Plastid,0.796,0.785672,0.36753077,0.0039599491,0.0020025008
Plastid,0.9045,0.949233,0.28002894,0.0022441088,0.0007897585
Plastid,0.8815,0.903262,0.31801555,0.0030911553,0.00123244
Plastid,0.8055,0.800788,0.36937736,0.004083326,0.0020613012
Plastid,0.798,0.792244,0.3561163,0.0040301213,0.0019946441
Plastid,0.808,0.804538,0.36388515,0.0041495191,0.0020956676
Plastid,0.8085,0.796884,0.38188763,0.0037893986,0.0019614478
Plastid,0.7935,0.787086,0.3527314,0.0040591261,0.0020208194
Plastid,0.809,0.795647,0.37490608,0.0038798667,0.0019764231
Plastid,0.7995,0.793551,0.3672912,0.0039356741,0.0019735534
Plastid,0.8005,0.796138,0.36684865,0.0039654047,0.0019962879
Plastid,0.802,0.799196,0.37418926,0.0039747143,0.0020745073
Plastid,0.802,0.799367,0.37430327,0.0039748144,0.0020752874
Plastid,0.8265,0.819521,0.38943222,0.0033856332,0.001782985
Plastid,0.82,0.811914,0.38875476,0.0035284552,0.0018551725
Plastid,0.8195,0.813374,0.38787883,0.0035503277,0.001865885
Plastid,0.8005,0.799216,0.37672969,0.0040189098,0.0020927144
Plastid,0.8795,0.906696,0.31108601,0.0030534665,0.0011908577
Plastid,0.789,0.787494,0.36060431,0.0041457903,0.00205995
Plastid,0.789,0.78749,0.3606085,0.004152272,0.0020699799
Plastid,0.7975,0.788258,0.36772694,0.0039383268,0.0020003138
Plastid,0.795,0.784962,0.36720182,0.0039676821,0.0020007317
Plastid,0.81,0.799307,0.37641825,0.0039957609,0.002042314
Plastid,0.7955,0.78629,0.36739376,0.0039661805,0.0020041725
Plastid,0.795,0.784785,0.36720247,0.0039675069,0.0019963854
Plastid,0.795,0.784785,0.36720247,0.0039676821,0.0019963854
Plastid,0.949,0.9535,0.38509462,0.0030361487,0.0015847269
Plastid,0.795,0.784827,0.36721315,0.0039673567,0.001997263
Plastid,0.799,0.792367,0.3635949,0.0038907529,0.0019143769
Plastid,0.7975,0.791946,0.36744457,0.0039103731,0.0019605563
Plastid,0.8015,0.797396,0.35940679,0.0041109044,0.0020625689
Plastid,0.8015,0.79425,0.36951414,0.0038520381,0.0019082475
Plastid,0.802,0.794009,0.3696966,0.0038292897,0.0018992484
Plastid,0.8065,0.795852,0.3769573,0.0037767606,0.0019175948
Plastid,0.8015,0.79451,0.36928287,0.0038546157,0.0019003211
Plastid,0.801,0.793308,0.36939444,0.0038528639,0.0019039151
Plastid,0.802,0.799077,0.36725429,0.0040260171,0.002039319
Plastid,0.806,0.799478,0.36866963,0.0041003936,0.0020380374
Plastid,0.805,0.796962,0.36864015,0.0040613784,0.002069158
Plastid,0.812,0.80684,0.37309942,0.0038477837,0.0019795574
Plastid,0.7985,0.793122,0.36990292,0.0039064691,0.0019975416
Plastid,0.8065,0.79667,0.37721302,0.0037713801,0.00191336
Plastid,0.8015,0.798647,0.37426561,0.0040255666,0.00205233
Plastid,0.7985,0.791657,0.36727251,0.0038715832,0.001956809
Plastid,0.799,0.792935,0.36349009,0.0039703348,0.0019573941
Plastid,0.8115,0.802884,0.37704393,0.003884997,0.0020141049
Plastid,0.837,0.821665,0.41310049,0.0038953076,0.0020616495
Plastid,0.8285,0.817203,0.38634768,0.0037939283,0.0018764861
Plastid,0.8095,0.795521,0.41605445,0.0041341033,0.0021958832
Plastid,0.839,0.830492,0.37415197,0.0037972067,0.0019294218
Plastid,0.8375,0.825288,0.4069282,0.0039050176,0.0020110123
Plastid,0.802,0.78907,0.4245704,0.0043682442,0.0024774871
Plastid,0.8215,0.806487,0.43015435,0.0040222632,0.0022657165
Plastid,0.842,0.828773,0.41233719,0.0038660775,0.0020400155
Plastid,0.896,0.915935,0.30963812,0.0033051004,0.0012949738
Plastid,0.896,0.915384,0.3098291,0.0033154861,0.0012983171
Plastid,0.809,0.801798,0.37232478,0.0039323457,0.0019952849
Plastid,0.8085,0.800141,0.37329453,0.0039109237,0.0019925545
Plastid,0.844,0.834957,0.37575089,0.00374698,0.0019287392
Plastid,0.8095,0.80292,0.37193851,0.0039412799,0.0020131158
Plastid,0.89,0.902761,0.35273254,0.002466888,0.001213216
Plastid,0.8005,0.794845,0.36882862,0.0039055681,0.001976827
Plastid,0.8095,0.801846,0.37689377,0.0038667032,0.0019903117
Plastid,0.811,0.801586,0.37685761,0.0038635749,0.0019748071
Plastid,0.8105,0.802315,0.37669804,0.0038664529,0.0019851296
Plastid,0.81,0.80095,0.3773824,0.0038397254,0.001968232
Plastid,0.811,0.802405,0.37682681,0.0038627491,0.0019821763
Plastid,0.81,0.798682,0.38074431,0.0039566207,0.0020636694
Plastid,0.8105,0.80243,0.37674817,0.0038697563,0.0019904371
Plastid,0.811,0.802248,0.37688663,0.0038629743,0.0019810201
Plastid,0.8105,0.802215,0.37698597,0.0038657772,0.0019871774
Plastid,0.8105,0.801222,0.37632588,0.0038642006,0.00196943
Plastid,0.811,0.802208,0.37663768,0.0038657021,0.0019784848
Plastid,0.8105,0.801178,0.37653095,0.003868505,0.0019748489
Plastid,0.8105,0.802439,0.37690703,0.003864651,0.0019849206
Plastid,0.7875,0.785204,0.36047028,0.004159154,0.0020807342
Plastid,0.788,0.785511,0.36048468,0.0041573772,0.0020821551
Plastid,0.823,0.817204,0.38990161,0.0034142377,0.0017915104
Plastid,0.8025,0.798373,0.37561649,0.0039061437,0.0020368533
Plastid,0.785,0.777434,0.36627822,0.0027803355,0.0014374822
Plastid,0.7855,0.778192,0.36687935,0.0027772823,0.0014362145
Plastid,0.789,0.786067,0.36102126,0.004122141,0.0020425648
Plastid,0.809,0.79799,0.37810127,0.0039932333,0.002028105
Plastid,0.8,0.791672,0.37118153,0.0037233557,0.0018618591
Plastid,0.8235,0.817334,0.38989032,0.00341166,0.0017933074
Plastid,0.8645,0.906898,0.24901311,0.001676625,0.0005769292
Plastid,0.811,0.802024,0.37815781,0.0038360716,0.0019640528
Plastid,0.811,0.798887,0.3793435,0.0040066722,0.002070565
Plastid,0.811,0.798536,0.37923596,0.0040073729,0.0020644356
Plastid,0.7925,0.786495,0.3420214,0.0039459847,0.0018044796
Plastid,0.793,0.786516,0.34379944,0.003957897,0.0018073493
Plastid,0.8105,0.798983,0.37712078,0.004022088,0.0020724456
Plastid,0.8235,0.817114,0.38989953,0.0034117101,0.0017905074
Plastid,0.811,0.800132,0.37886554,0.0040307219,0.0020861949
Plastid,0.8095,0.799967,0.37778482,0.0039975628,0.0020638366
Plastid,0.8095,0.800039,0.37780049,0.0039932083,0.0020700635
Plastid,0.81,0.800788,0.37748171,0.0039874774,0.0020592395
Plastid,0.809,0.79798,0.37540515,0.0039654798,0.0020173368
Plastid,0.81,0.800319,0.37750606,0.0039994898,0.0020589331
Plastid,0.8115,0.802971,0.37852162,0.0040176585,0.0020889671
Plastid,0.812,0.802156,0.37922705,0.0039985138,0.0020719302
Plastid,0.823,0.817978,0.38998754,0.0034199685,0.0018014149
Plastid,0.811,0.802672,0.37805807,0.0040235896,0.0020839939
Plastid,0.809,0.799636,0.37665985,0.0040166324,0.0020605629
Plastid,0.8095,0.798864,0.3767173,0.0040096002,0.0020458663
Plastid,0.809,0.798629,0.37677141,0.0040140798,0.0020460474
Plastid,0.8115,0.802762,0.3784106,0.0040183091,0.0020852059
Plastid,0.8115,0.802987,0.38149112,0.0039838487,0.0020744098
Plastid,0.811,0.802462,0.38160128,0.0039717362,0.0020627221
Plastid,0.81,0.8006,0.37810837,0.0039839738,0.0020413668
Plastid,0.81,0.800968,0.37816404,0.0039828977,0.0020461588
Plastid,0.81,0.800572,0.37807042,0.0039847997,0.0020405031
Plastid,0.811,0.802024,0.37823374,0.0040264425,0.0020897611
Plastid,0.809,0.799401,0.37696181,0.0039766913,0.0020500733
Plastid,0.8095,0.798521,0.37872633,0.0039694839,0.0020554644
Plastid,0.8175,0.809024,0.38555547,0.0034666916,0.0017943243
Plastid,0.81,0.799357,0.37816315,0.0039951603,0.0020495718
Plastid,0.81,0.799305,0.3778537,0.0039920822,0.0020581251
Plastid,0.8105,0.800245,0.37812537,0.0039918819,0.0020341508
Plastid,0.81,0.798943,0.37783281,0.0040024428,0.0020452116
Plastid,0.8095,0.797174,0.37865985,0.0039480869,0.0020330921
Plastid,0.811,0.800983,0.37755396,0.0040423088,0.00208678
Plastid,0.8095,0.797174,0.37751384,0.0040083489,0.0020576097
Plastid,0.809,0.798723,0.37688467,0.0039713358,0.0020412553
Plastid,0.81,0.798684,0.37847526,0.0039956358,0.0020678625
Plastid,0.8095,0.800354,0.37776299,0.004002668,0.0020629032
Plastid,0.8105,0.799692,0.37592623,0.00397539,0.0020039914
Plastid,0.807,0.797402,0.37700335,0.0039449587,0.0020478723
Plastid,0.817,0.810073,0.38244992,0.0034367859,0.0017524355
Plastid,0.8085,0.798158,0.37713489,0.0040193352,0.0020626664
Plastid,0.7935,0.786865,0.343249,0.0039611503,0.0018171981
Plastid,0.806,0.797046,0.36071639,0.0040694868,0.0019728569
Plastid,0.7995,0.794079,0.35563221,0.0040414329,0.0019954242
Plastid,0.799,0.792971,0.35573254,0.0040322985,0.0019880689
Plastid,0.7985,0.794062,0.35502384,0.0040499667,0.0019971237
Plastid,0.8175,0.810679,0.38506482,0.0034451445,0.0017860497
Plastid,0.7975,0.792506,0.3545145,0.004058025,0.0019927495
Plastid,0.799,0.792817,0.36294018,0.0039158287,0.0019196008
Plastid,0.808,0.797896,0.38206893,0.003824735,0.0020125726
Plastid,0.812,0.802092,0.387766,0.0039874023,0.0021205753
Plastid,0.8125,0.802685,0.38796399,0.0039849748,0.002120422
Plastid,0.8025,0.795566,0.38892153,0.0040118024,0.0021381973
Plastid,0.8185,0.809981,0.38317923,0.0034222209,0.0017563918
Plastid,0.87,0.87693,0.37668045,0.0021633257,0.0011013128
Plastid,0.8185,0.809232,0.38424084,0.0034673673,0.0017866626
Plastid,0.8055,0.796857,0.36734655,0.0040065721,0.0020032252
Plastid,0.8005,0.796853,0.36215366,0.0041123058,0.0020583758
Plastid,0.8055,0.795422,0.3837636,0.0039853502,0.0020829213
Plastid,0.821,0.812642,0.38587162,0.0039380516,0.0020660097
Plastid,0.798,0.789689,0.3860349,0.0039837236,0.0021002647
Plastid,0.814,0.805134,0.38627315,0.0038524885,0.0020276592
Plastid,0.8145,0.806459,0.38579871,0.0038346702,0.0020105805
Plastid,0.791,0.758518,0.37737185,0.0040079985,0.0021670611
Plastid,0.7955,0.77628,0.37927051,0.0039943595,0.0021062826
Plastid,0.8075,0.796422,0.38417884,0.0039755401,0.0020877551
Plastid,0.814,0.806235,0.38332626,0.0034687938,0.0017793909
Plastid,0.9,0.956556,0.26786774,0.0007274484,0.0002674645
Plastid,0.807,0.799305,0.38010568,0.004010426,0.0020690605
Plastid,0.81,0.801712,0.38119465,0.0039910811,0.002099805
Plastid,0.8055,0.794107,0.38408537,0.0039881781,0.0021102389
Plastid,0.804,0.791583,0.37913576,0.0040055961,0.0021129275
Plastid,0.7995,0.792953,0.36569575,0.0039079956,0.001969221
Plastid,0.8035,0.798863,0.36115888,0.0040242402,0.0020302781
Plastid,0.817,0.809022,0.38334416,0.0034716717,0.0017828875
Plastid,0.8205,0.813086,0.39068176,0.0040749174,0.0021415963
Plastid,0.8075,0.802491,0.3780631,0.0040134541,0.0020928815
Plastid,0.8015,0.799623,0.37233298,0.0040221131,0.0021021314
Plastid,0.8015,0.799732,0.37200057,0.0040241401,0.0021008776
Plastid,0.8015,0.798734,0.37205886,0.0040220129,0.002093397
Plastid,0.809,0.797123,0.37985864,0.0039201081,0.0020286622
Plastid,0.8085,0.796717,0.37963992,0.0039226107,0.0020298881
Plastid,0.809,0.797767,0.37977647,0.0039191571,0.0020346523
Plastid,0.8185,0.809278,0.38431052,0.0034160896,0.0017522126
Plastid,0.81,0.800117,0.37448614,0.0038292146,0.0019336705
Plastid,0.752,0.755839,0.35561059,0.0042987226,0.0020987323
Plastid,0.805,0.792365,0.37147968,0.0039678072,0.0019684688
Plastid,0.7375,0.743618,0.35782721,0.0044026546,0.0021946713
Plastid,0.7375,0.743101,0.35855223,0.0043976995,0.0021986275
Plastid,0.782,0.775011,0.37575295,0.0032615305,0.001700461
Plastid,0.806,0.793773,0.36866271,0.0039862512,0.0019891137
Plastid,0.8055,0.793564,0.36902296,0.0039788686,0.0019817724
Plastid,0.806,0.793391,0.36902187,0.0039860009,0.0019850321
Plastid,0.8175,0.808988,0.38471238,0.0034581829,0.0017752814
Plastid,0.806,0.794235,0.36966068,0.0039716611,0.0019757823
Plastid,0.8045,0.793044,0.36953642,0.0039619512,0.0019858679
Plastid,0.843,0.827215,0.40850968,0.0039586728,0.0020319498
Plastid,0.811,0.80352,0.37353385,0.004013329,0.0020376056
Plastid,0.7825,0.782807,0.35621073,0.0043452455,0.0021361216
Plastid,0.8075,0.801236,0.37193648,0.0039766913,0.0019997426
Plastid,0.8165,0.808922,0.38241721,0.003468994,0.0017820238
Plastid,0.8075,0.799101,0.37680202,0.0041073507,0.0021512919
Plastid,0.878,0.869149,0.37320533,0.003617747,0.0018377316
