Domain,DNA,AA,GC,L_DNA,L_AA
Viral,0.964,0.956001,0.54452625,2.96854e-11,1.34548e-11
Viral,0.972,0.965638,0.49913032,3.81672e-11,1.53664e-11
Viral,0.991,1.06321,0.40677966,1.7367e-12,5.243e-13
Viral,0.956,0.964247,0.37851163,1.63856e-11,4.5951e-12
Viral,0.999,1.05943,0.4226691,1.7129e-12,5.74e-13
Viral,0.983,0.973096,0.45552461,3.05854e-11,1.01269e-11
Viral,0.97,0.941703,0.57804912,3.53389e-11,1.64962e-11
Viral,1.0705,1.48354,0.55492957,2.223e-13,7.92e-14
Viral,0.8495,0.904842,0.25281803,2.02241e-11,4.3791e-12
Viral,0.9795,0.951889,0.55202159,2.25069e-11,9.6148e-12
Viral,0.991,0.959974,0.54300977,2.74339e-11,1.16692e-11
Viral,0.99,1.01025,0.44105984,3.4746e-12,1.2018e-12
Viral,0.9995,1.05854,0.43925574,1.7167e-12,5.698e-13
Viral,0.996,1.02446,0.43204633,3.2442e-12,9.747e-13
Viral,0.993,1.00457,0.45117845,4.8362e-12,1.6062e-12
Viral,0.9775,0.989461,0.40736694,4.0126e-12,1.1936e-12
Viral,0.995,1.02393,0.41441274,3.3807e-12,1.0658e-12
Viral,0.956,0.915167,0.5748241,1.475823e-10,6.76838e-11
Viral,0.9935,1.0104,0.4325023,3.3913e-12,1.0896e-12
Viral,0.978,1.1579,0.39925925,8.455e-13,2.234e-13
Viral,0.998,1.04557,0.43737574,1.8901e-12,6.163e-13
Viral,0.995,1.00287,0.45662272,4.9884e-12,1.7182e-12
Viral,0.953,1.00109,0.34499632,5.1193e-12,1.2928e-12
Viral,0.9715,0.999235,0.38042509,4.9207e-12,1.3984e-12
Viral,0.9545,0.969072,0.35322943,2.62001e-11,6.8403e-12
Viral,0.9455,0.952926,0.36007473,1.10621e-11,2.9745e-12
Viral,0.9315,0.908906,0.63330362,3.02165e-11,1.55304e-11
Viral,0.929,0.906777,0.63640326,3.01727e-11,1.55003e-11
Viral,0.9395,0.95098,0.34495705,7.07267e-11,1.72146e-11
Viral,0.993,0.998066,0.46120481,5.1982e-12,1.869e-12
Viral,0.9265,0.948951,0.45791114,3.2141e-12,1.1647e-12
Viral,1.026,1.14296,0.56550951,5.593e-13,2.288e-13
Viral,0.9485,0.986203,0.33724832,9.3317e-12,2.3467e-12
Viral,0.98,1.12803,0.39748334,8.461e-13,2.723e-13
Viral,0.9705,1.16127,0.37020648,8.492e-13,2.255e-13
Viral,0.972,1.18981,0.3788774,8.48e-13,1.923e-13
Viral,0.9755,1.20504,0.37322363,8.373e-13,1.818e-13
Viral,0.983,0.951835,0.57318364,2.9567e-12,1.3578e-12
Viral,0.949,0.927651,0.47227733,7.48107e-11,2.6791e-11
Viral,0.903,0.867311,0.4244124,9.98165e-11,3.35034e-11
Viral,0.914,0.93286,0.2983128,8.43741e-11,1.97277e-11
Viral,0.9605,0.996388,0.36713922,5.1688e-12,1.6522e-12
Viral,1.0035,1.06863,0.42164314,1.7304e-12,5.082e-13
Viral,0.9835,0.976391,0.47090403,2.61312e-11,9.2204e-12
Viral,1.0075,1.06232,0.46201311,1.624e-12,5.474e-13
Viral,0.957,0.975519,0.35161815,1.96034e-11,5.33e-12
Viral,0.994,1.0664,0.40570809,1.7336e-12,5.329e-13
Viral,0.973,1.00169,0.36359051,4.9677e-12,1.2519e-12
Viral,0.9825,0.976167,0.47468176,2.44522e-11,9.1195e-12
Viral,1.038,1.35695,0.59033078,2.461e-13,1.032e-13
Viral,0.9605,0.99997,0.35360971,4.8493e-12,1.3122e-12
Viral,0.9875,0.976791,0.47023185,1.91243e-11,6.5252e-12
Viral,0.9875,0.981808,0.43007256,2.08009e-11,6.6711e-12
Viral,0.9605,0.981824,0.34919849,1.64482e-11,4.4876e-12
Viral,0.969,0.936909,0.57096029,2.19721e-11,9.8501e-12
Viral,0.9605,1.14519,0.36026686,8.449e-13,2.265e-13
Viral,1.004,1.0251,0.48742454,1.2451e-12,4.671e-13
Viral,0.9605,0.955164,0.37323022,8.23656e-11,1.93648e-11
Viral,0.8825,0.898339,0.38732832,1.299166e-10,4.10371e-11
Viral,1.045,1.34739,0.48222565,4.052e-13,1.098e-13
Viral,0.936,0.94355,0.35215289,4.71557e-11,1.19885e-11
Viral,0.9265,0.963762,0.3059258,2.25539e-11,4.7003e-12
Viral,0.9895,1.00035,0.45178248,3.8122e-12,1.3272e-12
Viral,0.9825,0.958803,0.53782228,2.9392e-12,1.3326e-12
Viral,0.906,0.88554,0.57472399,1.008612e-10,4.81301e-11
Viral,0.955,0.930603,0.61303828,3.7246e-11,1.87353e-11
Viral,0.984,1.01996,0.38970304,3.2479e-12,9.28e-13
Viral,0.8385,0.816475,0.44062088,1.114004e-10,3.89519e-11
Viral,0.979,1.0037,0.39967832,4.6727e-12,1.4609e-12
Viral,0.955,0.92967,0.60683495,3.43613e-11,1.74118e-11
Viral,0.9795,0.984379,0.49526841,7.28e-12,2.7795e-12
Viral,0.911,0.863755,0.50455023,9.11857e-11,3.47234e-11
Viral,0.9085,0.876494,0.42771136,1.015301e-10,3.432e-11
Viral,0.9805,0.958005,0.55148642,2.9072e-12,1.3708e-12
Viral,1.028,1.32389,0.4591961,5.142e-13,1.186e-13
Viral,0.983,0.989667,0.43657013,5.5145e-12,1.8253e-12
Viral,0.968,1.17558,0.36047372,8.461e-13,1.946e-13
Viral,0.9795,1.21985,0.37413925,8.186e-13,1.69e-13
Viral,0.988,1.13111,0.41002949,8.492e-13,2.629e-13
Viral,0.98,1.17243,0.39229249,6.338e-13,2.139e-13
Viral,0.9935,0.989474,0.57090826,2.7513e-12,1.2608e-12
Viral,0.9535,0.920787,0.62257873,3.2753e-11,1.66443e-11
Viral,0.991,0.975341,0.5412217,2.9323e-12,1.3372e-12
Viral,0.849,0.797497,0.61942418,1.071554e-10,5.11046e-11
Viral,0.984,0.977724,0.44592248,2.45292e-11,8.163e-12
Viral,0.874,0.901105,0.30385593,9.28892e-11,1.99999e-11
Viral,0.9655,0.940502,0.4518315,3.4195e-12,1.1263e-12
Viral,0.985,0.964963,0.51221722,2.14278e-11,8.4225e-12
Viral,0.976,0.947379,0.55250248,2.14479e-11,9.4622e-12
Viral,0.9605,0.935698,0.51485436,3.23171e-11,1.27486e-11
Viral,0.983,0.969731,0.474306,2.59227e-11,9.22e-12
Viral,1.062,1.4164,0.50773195,2.43e-13,9.26e-14
Viral,1.0075,1.06904,0.51359671,1.2206e-12,3.992e-13
Viral,0.9875,0.975538,0.46523076,2.13721e-11,7.3815e-12
Viral,0.9855,0.967853,0.50504276,2.04301e-11,8.0767e-12
Viral,1.0015,1.30814,0.39880059,4.177e-13,1.244e-13
Viral,0.9995,1.06588,0.42363636,1.7223e-12,5.348e-13
Viral,0.9585,0.976669,0.49553123,1.31038e-11,4.4693e-12
Viral,0.9625,0.938321,0.48637346,8.77624e-11,3.58148e-11
Viral,0.9785,0.976801,0.41740484,2.57354e-11,8.2082e-12
Viral,0.983,1.01384,0.44224598,3.5135e-12,1.2078e-12
Bacteria,0.952,0.936548,0.39860558,2.6612531e-09,7.46603e-10
Bacteria,0.949,0.934013,0.50790709,2.907011e-09,1.1341177e-09
Bacteria,0.915,0.8827,0.6135136,1.5512039e-09,7.588571e-10
Bacteria,0.876,0.915489,0.25499688,4.707926e-10,9.28709e-11
Bacteria,0.9315,0.914385,0.47695313,2.9446466e-09,1.0100919e-09
Bacteria,0.96,0.951857,0.40305174,6.766616e-10,2.046783e-10
Bacteria,0.932,0.907086,0.52617298,1.710861e-09,7.035048e-10
Bacteria,0.9515,0.938839,0.47487558,2.526087e-09,8.774546e-10
Bacteria,0.896,0.867777,0.66555732,3.9233212e-09,2.1186355e-09
Bacteria,0.939,0.935085,0.38511784,1.1601566e-09,3.054846e-10
Bacteria,0.95,0.949488,0.40404883,1.4138371e-09,4.094818e-10
Bacteria,0.887,0.893844,0.52689651,1.3489755e-09,6.266318e-10
Bacteria,0.9095,0.916966,0.35329383,1.48154e-09,3.970049e-10
Bacteria,0.911,0.911356,0.39697256,1.3533095e-09,4.002441e-10
Bacteria,0.8985,0.865848,0.67213981,2.5157658e-09,1.3247424e-09
Bacteria,0.881,0.866904,0.50654446,3.0242284e-09,1.1767872e-09
Bacteria,0.952,0.933001,0.52238879,3.1009918e-09,1.2263067e-09
Bacteria,0.9235,0.88767,0.6217414,4.1909215e-09,2.1572725e-09
Bacteria,0.945,0.925182,0.56529813,1.3496125e-09,6.408639e-10
Bacteria,0.922,0.934694,0.32438808,7.946061e-10,1.831325e-10
Bacteria,0.93,0.932568,0.39715983,1.2767602e-09,3.781117e-10
Bacteria,0.889,0.8853,0.37570911,1.6843672e-09,5.180139e-10
Bacteria,0.9515,0.948451,0.46328055,1.2878755e-09,4.624829e-10
Bacteria,0.941,0.930963,0.57222464,2.0635695e-09,9.979693e-10
Bacteria,0.9015,0.879305,0.65068559,3.1791457e-09,1.7084254e-09
Bacteria,0.9085,0.883967,0.64711718,3.3031514e-09,1.7835209e-09
Bacteria,0.9655,0.953769,0.40576213,7.677884e-10,2.24177e-10
Bacteria,0.9295,0.909235,0.51777444,1.5789648e-09,6.350191e-10
Bacteria,0.928,0.925388,0.35646612,1.3529493e-09,3.348462e-10
Bacteria,0.931,0.923938,0.38546619,1.1868264e-09,3.124239e-10
Bacteria,0.887,0.932861,0.25330577,4.01735e-10,8.48142e-11
Bacteria,0.8975,0.884266,0.5090598,2.8805028e-09,1.1258481e-09
Bacteria,0.935,0.926779,0.3859268,1.1902735e-09,3.137185e-10
Bacteria,0.944,0.925137,0.50477505,3.2762053e-09,1.2714291e-09
Bacteria,0.934,0.934686,0.36828658,1.2731966e-09,3.398219e-10
Bacteria,0.938,0.930887,0.46331997,5.807588e-10,2.157995e-10
Bacteria,0.9405,0.930205,0.57251306,2.0762544e-09,1.004908e-09
Bacteria,0.935,0.909387,0.60127347,1.4155775e-09,6.987615e-10
Bacteria,0.9515,0.933258,0.5205169,3.0011409e-09,1.1808732e-09
Bacteria,0.9205,0.897712,0.61524023,3.871633e-09,1.9222776e-09
Bacteria,0.919,0.911781,0.48287927,1.4676909e-09,6.079844e-10
Bacteria,0.963,0.955862,0.39185647,7.398691e-10,2.037373e-10
Bacteria,0.885,0.906524,0.28640467,1.799534e-09,4.186908e-10
Bacteria,0.9145,0.924997,0.3204594,1.6061876e-09,3.588478e-10
Bacteria,0.8875,0.846285,0.67676047,1.6184272e-09,8.817411e-10
Bacteria,0.9045,0.917315,0.35044342,2.8980639e-09,8.165517e-10
Bacteria,0.893,0.871147,0.64833743,2.9755445e-09,1.5604799e-09
Bacteria,0.891,0.939532,0.25341578,3.872834e-10,7.68053e-11
Bacteria,0.9355,0.938744,0.42537978,1.4492793e-09,4.511107e-10
Bacteria,0.946,0.939325,0.4260065,1.2731227e-09,3.939202e-10
Bacteria,0.9325,0.92683,0.37381152,2.1043115e-09,5.862774e-10
Bacteria,0.9135,0.890257,0.58339191,4.0948339e-09,1.9030751e-09
Bacteria,0.931,0.925441,0.35288349,3.3989171e-09,9.438336e-10
Bacteria,0.937,0.93321,0.35376838,3.273791e-09,9.144358e-10
Bacteria,0.8865,0.848644,0.69298607,3.024834e-09,1.6652355e-09
Bacteria,0.9335,0.915246,0.47669842,3.0081973e-09,1.0318769e-09
Bacteria,0.923,0.944712,0.35931269,1.1267836e-09,3.254428e-10
Bacteria,0.951,0.94993,0.36442138,1.0966804e-09,2.785528e-10
Bacteria,0.923,0.92325,0.38220494,1.0640352e-09,2.728568e-10
Bacteria,0.943,0.908877,0.60937493,2.3887427e-09,1.1812451e-09
Bacteria,0.9325,0.927196,0.35496754,3.4021594e-09,9.529754e-10
Bacteria,0.874,0.880772,0.35234843,7.939967e-10,2.109665e-10
Bacteria,0.9195,0.940543,0.28919402,6.961166e-10,1.432243e-10
Bacteria,0.9225,0.914433,0.34611246,1.2479891e-09,2.976237e-10
Bacteria,0.947,0.929028,0.52132483,3.096368e-09,1.2215003e-09
Bacteria,0.8485,0.817096,0.69407261,1.3324165e-09,7.231731e-10
Bacteria,0.9405,0.930304,0.57219335,2.0582611e-09,9.952234e-10
Bacteria,0.9365,0.933037,0.35379445,3.274649e-09,9.147349e-10
Bacteria,0.9295,0.932034,0.37873755,1.7806627e-09,5.532747e-10
Bacteria,0.8745,0.898575,0.28522239,5.62034e-10,1.311378e-10
Bacteria,0.869,0.893956,0.28488858,5.762345e-10,1.342074e-10
Bacteria,0.8355,0.860791,0.28495164,5.007022e-10,1.038505e-10
Bacteria,0.9455,0.941924,0.38041234,1.8194838e-09,5.349516e-10
Bacteria,0.882,0.920187,0.27020488,4.967867e-10,1.049543e-10
Bacteria,0.9275,0.89519,0.63584592,2.0696063e-09,1.0958822e-09
Bacteria,0.959,0.924435,0.60010741,1.6034633e-09,7.47798e-10
Bacteria,0.857,0.898539,0.24951259,4.866753e-10,1.028509e-10
Bacteria,0.9245,0.932505,0.341791,6.764437e-10,1.716393e-10
Bacteria,0.886,0.910336,0.28561155,5.591236e-10,1.310649e-10
Bacteria,0.95,0.9432,0.46194742,2.644592e-09,1.0054793e-09
Bacteria,0.937,0.933125,0.35242952,3.4470429e-09,9.585072e-10
Bacteria,0.962,0.944131,0.47040239,1.7782308e-09,5.865436e-10
Bacteria,0.953,0.950981,0.38269526,2.127972e-09,5.881077e-10
Bacteria,0.928,0.923145,0.35365234,3.3285912e-09,9.30091e-10
Bacteria,0.9045,0.921587,0.38874162,1.0445388e-09,2.715652e-10
Bacteria,0.947,0.941001,0.46247726,1.1653498e-09,4.899154e-10
Bacteria,0.901,0.86877,0.66614353,2.0567681e-09,1.0700072e-09
Bacteria,0.9235,0.881076,0.65609395,2.7579607e-09,1.4522801e-09
Bacteria,0.961,0.940415,0.5277518,7.126807e-10,3.153536e-10
Bacteria,0.94,0.930957,0.43301602,9.962933e-10,3.478803e-10
Bacteria,0.804,0.802352,0.28180728,9.526799e-10,2.216628e-10
Bacteria,0.9645,0.953679,0.41307256,6.529172e-10,2.023527e-10
Bacteria,0.9635,0.951975,0.40577696,7.704783e-10,2.249425e-10
Bacteria,0.907,0.91293,0.30925117,2.5883732e-09,6.322398e-10
Bacteria,0.915,0.930774,0.391887,1.0295117e-09,2.685598e-10
Bacteria,0.8625,0.874253,0.51527838,1.4231518e-09,6.406384e-10
Bacteria,0.9215,0.897707,0.50484153,3.5038341e-09,1.3611308e-09
Bacteria,0.904,0.908815,0.33040468,1.3364842e-09,3.194453e-10
Bacteria,0.9295,0.903973,0.60163898,1.4965315e-09,7.395544e-10
Bacteria,0.8915,0.901024,0.32259354,1.1854223e-09,2.695868e-10
Bacteria,0.923,0.933006,0.32778736,1.7176143e-09,4.036696e-10
Bacteria,0.9585,0.950857,0.47025873,8.739862e-10,3.103718e-10
Bacteria,0.953,0.944451,0.43514408,2.6401835e-09,9.167711e-10
Bacteria,0.927,0.909702,0.47642258,3.0248803e-09,1.0367642e-09
Bacteria,0.892,0.922496,0.30548571,1.0280399e-09,2.412571e-10
Bacteria,0.878,0.894403,0.51809141,1.3680673e-09,6.20381e-10
Bacteria,0.8875,0.851815,0.6697543,3.6393108e-09,1.9772888e-09
Bacteria,0.9305,0.919174,0.50718183,1.7611808e-09,7.4028e-10
Bacteria,0.909,0.883547,0.64556362,3.3945763e-09,1.8251821e-09
Bacteria,0.8835,0.894486,0.29058407,2.6918692e-09,6.406035e-10
Bacteria,0.934,0.910775,0.60504565,4.2102456e-09,2.0404742e-09
Bacteria,0.8755,0.884952,0.32152633,1.1874383e-09,2.701169e-10
Bacteria,0.929,0.897911,0.60862081,4.854552e-09,2.4566985e-09
Bacteria,0.906,0.874042,0.66337476,4.6449766e-09,2.5035998e-09
Bacteria,0.9085,0.926402,0.38169015,9.754987e-10,2.52677e-10
Bacteria,0.8915,0.90113,0.32260004,1.1853227e-09,2.69546e-10
Bacteria,0.9485,0.935289,0.47222618,2.9332951e-09,9.995575e-10
Bacteria,0.969,0.946953,0.5472778,1.9541082e-09,8.185194e-10
Bacteria,0.9345,0.929507,0.3862848,1.153166e-09,3.030616e-10
Bacteria,0.937,0.944444,0.34632716,1.60732e-09,4.122941e-10
Bacteria,0.905,0.911171,0.35745556,1.5841818e-09,4.273129e-10
Bacteria,0.9145,0.868973,0.65636039,2.7397107e-09,1.4427641e-09
Bacteria,0.8705,0.887062,0.5162365,1.3746778e-09,6.21316e-10
Bacteria,0.873,0.847491,0.66899278,5.0452397e-09,2.7507704e-09
Bacteria,0.955,0.937091,0.52167313,2.9346905e-09,1.1572699e-09
Bacteria,0.9545,0.936485,0.52204554,2.9176861e-09,1.1513125e-09
Bacteria,0.94,0.9426,0.36631806,1.1601059e-09,3.014482e-10
Bacteria,0.948,0.934309,0.50832615,2.8552139e-09,1.1146553e-09
Bacteria,0.9115,0.915584,0.32911827,1.8070708e-09,4.283835e-10
Bacteria,0.8945,0.932542,0.26364863,4.106727e-10,8.73828e-11
Bacteria,0.9265,0.895136,0.62507995,4.7574698e-09,2.4609326e-09
Bacteria,0.914,0.921501,0.32807507,1.7783254e-09,4.192873e-10
Bacteria,0.919,0.926176,0.32843682,1.8185124e-09,4.298268e-10
Bacteria,0.8805,0.905825,0.28512026,1.932562e-09,4.172026e-10
Bacteria,0.9485,0.928121,0.41268331,4.516657e-09,1.2549431e-09
Bacteria,0.939,0.929605,0.47366202,2.4719707e-09,8.561199e-10
Bacteria,0.9545,0.942471,0.4668108,3.2943288e-09,1.1494519e-09
Bacteria,0.8875,0.841515,0.70701351,5.711681e-09,3.2132434e-09
Bacteria,0.911,0.904668,0.51980423,2.2500437e-09,1.0107109e-09
Bacteria,0.879,0.84395,0.7069232,3.9408197e-09,2.2202879e-09
Bacteria,0.9575,0.947134,0.44753316,2.6954628e-09,9.67311e-10
Bacteria,0.889,0.8969,0.32780895,1.689638e-09,3.812523e-10
Bacteria,0.94,0.916588,0.57369197,3.4274689e-09,1.5052928e-09
Bacteria,0.8715,0.832931,0.68668404,2.2334276e-09,1.2096552e-09
Bacteria,0.9595,0.947928,0.43204299,3.3262094e-09,1.1919064e-09
Bacteria,0.965,0.956953,0.39340223,7.351312e-10,2.084215e-10
Bacteria,0.8995,0.869777,0.65093942,3.1108446e-09,1.6344223e-09
Bacteria,0.9135,0.90712,0.38878766,1.2772606e-09,3.428063e-10
Bacteria,0.809,0.789702,0.6370129,3.0939987e-09,1.647404e-09
Bacteria,0.9535,0.934064,0.47359893,3.5870859e-09,1.3045649e-09
Bacteria,0.9585,0.929925,0.55484329,1.6886322e-09,7.133621e-10
Bacteria,0.9355,0.899202,0.62308307,4.3185928e-09,2.2738671e-09
Bacteria,0.928,0.936137,0.33185939,1.6145073e-09,3.821007e-10
Bacteria,0.897,0.889991,0.51469063,1.3143806e-09,4.61651e-10
Bacteria,0.956,0.938257,0.47273552,3.9433824e-09,1.568831e-09
Bacteria,0.9115,0.928657,0.320665,1.2442715e-09,3.431142e-10
Bacteria,0.6095,0.602645,0.30513786,1.2582045e-09,2.696428e-10
Bacteria,0.962,0.93916,0.54130117,2.1063907e-09,9.095316e-10
Bacteria,0.9465,0.931635,0.50799576,2.9099421e-09,1.1355861e-09
Bacteria,0.9075,0.916494,0.3201426,2.4771589e-09,6.441926e-10
Bacteria,0.882,0.845651,0.71163801,1.689437e-09,9.465085e-10
Bacteria,0.9355,0.910757,0.64274361,2.904075e-09,1.5642299e-09
Bacteria,0.9395,0.948027,0.39688625,1.1761257e-09,4.203053e-10
Bacteria,0.954,0.952778,0.43871486,1.6047234e-09,5.975207e-10
Bacteria,0.7995,0.872024,0.16564367,9.99944e-11,1.94748e-11
Bacteria,0.947,0.92766,0.50744604,3.2289068e-09,1.2611621e-09
Bacteria,0.9315,0.950024,0.31594945,6.401628e-10,1.415564e-10
Bacteria,0.9345,0.916858,0.59184339,1.308719e-09,6.594517e-10
Bacteria,0.9195,0.926852,0.32877665,1.8038147e-09,4.265584e-10
Bacteria,0.9095,0.912658,0.32888255,1.8030187e-09,4.279207e-10
Bacteria,0.953,0.938876,0.5074605,3.0310355e-09,1.1830383e-09
Bacteria,0.9055,0.897706,0.48359283,1.4748369e-09,6.141739e-10
Bacteria,0.906,0.873019,0.67319022,3.3630239e-09,1.8133966e-09
Bacteria,0.873,0.848444,0.66686341,4.3895337e-09,2.3904179e-09
Bacteria,0.944,0.945485,0.36563115,1.3901947e-09,3.771612e-10
Bacteria,0.87,0.820178,0.72227407,5.3522129e-09,3.0398407e-09
Bacteria,0.8155,0.813318,0.42330631,3.6592725e-09,1.0377138e-09
Bacteria,0.8995,0.871865,0.62674325,3.3291091e-09,1.7149023e-09
Bacteria,0.918,0.873379,0.65643017,2.7379502e-09,1.4421487e-09
Bacteria,0.931,0.926281,0.39577133,1.3191755e-09,3.593691e-10
Bacteria,0.862,0.825338,0.67612791,4.7596249e-09,2.5825316e-09
Bacteria,0.917,0.892303,0.50634061,3.4601536e-09,1.35155e-09
Bacteria,0.9165,0.891605,0.50436336,3.6112274e-09,1.4026837e-09
Bacteria,0.944,0.947187,0.44000263,1.0917046e-09,3.748296e-10
Bacteria,0.9025,0.856517,0.67621055,5.5332164e-09,3.0596122e-09
Bacteria,0.8825,0.870947,0.53099514,2.0919579e-09,9.288384e-10
Bacteria,0.8825,0.871069,0.53100352,2.0915947e-09,9.286961e-10
Bacteria,0.883,0.871397,0.53098585,2.0908162e-09,9.283397e-10
Bacteria,0.8825,0.871077,0.5310028,2.0915822e-09,9.286967e-10
Bacteria,0.8825,0.871067,0.53100399,2.0916034e-09,9.287e-10
Bacteria,0.883,0.871751,0.53097505,2.0899482e-09,9.279477e-10
Bacteria,0.8865,0.875887,0.53143462,2.0341804e-09,9.046497e-10
Bacteria,0.883,0.871768,0.53097492,2.0899169e-09,9.279283e-10
Bacteria,0.897,0.916249,0.30310826,1.5926085e-09,3.946486e-10
Bacteria,0.9485,0.917573,0.59622282,1.4182937e-09,6.434426e-10
Bacteria,0.939,0.927705,0.46691919,1.8820274e-09,6.318391e-10
Bacteria,0.9555,0.942417,0.42860289,3.9414804e-09,1.3959887e-09
Bacteria,0.938,0.923242,0.43685512,2.6318827e-09,8.662522e-10
Bacteria,0.9655,0.954276,0.40581494,7.681823e-10,2.243313e-10
Bacteria,0.858,0.879152,0.25717541,8.508956e-10,1.695268e-10
Bacteria,0.938,0.937752,0.35681311,2.2737562e-09,6.106743e-10
Bacteria,0.922,0.931014,0.32829586,1.7664216e-09,4.174077e-10
Bacteria,0.937,0.930396,0.38550263,1.1863617e-09,3.125865e-10
Bacteria,0.9075,0.881595,0.62973811,2.0163374e-09,9.997387e-10
Bacteria,0.958,0.935232,0.53810251,2.0726382e-09,8.857955e-10
Bacteria,0.9305,0.910878,0.53917929,1.6245016e-09,6.61343e-10
Bacteria,0.9125,0.877689,0.6405938,5.702871e-09,2.9721328e-09
Bacteria,0.938,0.896635,0.61997858,2.9178878e-09,1.5024638e-09
Bacteria,0.8765,0.886365,0.32158111,1.1872711e-09,2.700688e-10
Bacteria,0.923,0.939125,0.3079916,1.0383793e-09,2.371266e-10
Bacteria,0.959,0.942,0.50739773,1.5099002e-09,5.681917e-10
Bacteria,0.916,0.924996,0.32807164,1.8178755e-09,4.289607e-10
Bacteria,0.923,0.932271,0.32817518,1.7664165e-09,4.173353e-10
Bacteria,0.8675,0.840977,0.68058723,4.5390519e-09,2.5044297e-09
Bacteria,0.91,0.905544,0.34760048,1.5274614e-09,3.734805e-10
Bacteria,0.9565,0.935569,0.50967324,3.1715344e-09,1.2173867e-09
Bacteria,0.9305,0.922466,0.35127202,3.6595481e-09,1.0076083e-09
Bacteria,0.95,0.943231,0.46194391,2.6445619e-09,1.0054376e-09
Bacteria,0.935,0.928198,0.38685135,1.1898702e-09,3.145255e-10
Bacteria,0.9175,0.898083,0.60816887,1.8302541e-09,9.164612e-10
Bacteria,0.836,0.817374,0.68485519,3.6547206e-09,2.0272561e-09
Bacteria,0.9155,0.934555,0.3876936,9.957691e-10,2.583264e-10
Bacteria,0.924,0.955903,0.29564683,4.958034e-10,1.053269e-10
Bacteria,0.939,0.935584,0.3853517,1.1514694e-09,3.030473e-10
Bacteria,0.9275,0.930596,0.37191722,1.2606414e-09,3.446547e-10
Bacteria,0.9445,0.937536,0.38346353,2.6765784e-09,6.947948e-10
Bacteria,0.927,0.923163,0.39091663,1.1253431e-09,3.178119e-10
Bacteria,0.9285,0.924661,0.3908144,1.1249548e-09,3.176636e-10
Bacteria,0.8905,0.91992,0.30306142,1.1134343e-09,2.600702e-10
Bacteria,0.953,0.93709,0.52164352,2.871674e-09,1.1325967e-09
Bacteria,0.912,0.905653,0.48850257,9.20468e-10,3.377684e-10
Bacteria,0.9095,0.916083,0.32149033,1.6558053e-09,3.703754e-10
Bacteria,0.9495,0.933449,0.49762667,7.50097e-10,2.899342e-10
Bacteria,0.918,0.897574,0.6406962,2.8815812e-09,1.5023913e-09
Bacteria,0.931,0.930726,0.3471458,1.2485427e-09,3.051149e-10
Bacteria,0.846,0.837617,0.50968699,2.8564439e-09,1.1106517e-09
Bacteria,0.8705,0.856418,0.51109109,2.9100598e-09,1.1441307e-09
Bacteria,0.92,0.92815,0.32813158,1.7622881e-09,4.15635e-10
Bacteria,0.871,0.881514,0.29477459,7.298541e-10,1.755847e-10
Bacteria,0.903,0.880191,0.64957033,3.2245741e-09,1.7293264e-09
Bacteria,0.964,0.953577,0.4126671,6.588356e-10,2.038755e-10
Bacteria,0.9385,0.933839,0.3835368,1.1884304e-09,3.118402e-10
Bacteria,0.932,0.93921,0.38156689,1.1990221e-09,3.378048e-10
Bacteria,0.921,0.898609,0.57913294,3.8281529e-09,1.771325e-09
Bacteria,0.8095,0.840272,0.26811746,4.534137e-10,9.66337e-11
Bacteria,0.9375,0.911273,0.592328,3.81641e-09,1.8118251e-09
Bacteria,0.918,0.894845,0.63304929,4.4309207e-09,2.2569706e-09
Bacteria,0.931,0.922385,0.42800225,1.6601023e-09,4.767178e-10
Bacteria,0.9435,0.932054,0.38005426,3.3651583e-09,8.136482e-10
Bacteria,0.91,0.935407,0.29683081,8.196601e-10,1.880499e-10
Bacteria,0.867,0.842731,0.67628122,4.2111431e-09,2.3177627e-09
Bacteria,0.894,0.905529,0.31645857,9.53258e-10,2.17403e-10
Bacteria,0.919,0.876758,0.67502853,2.2810969e-09,1.240913e-09
Bacteria,0.938,0.91281,0.5924722,2.8189875e-09,1.3792624e-09
Bacteria,0.931,0.908496,0.60520952,4.0322959e-09,1.9845624e-09
Bacteria,0.9385,0.937774,0.35123031,1.1541856e-09,2.845014e-10
Bacteria,0.945,0.922124,0.57330045,1.4810722e-09,7.007034e-10
Bacteria,0.9615,0.94318,0.54164481,1.399646e-09,6.129568e-10
Bacteria,0.9585,0.929893,0.55426364,1.7174502e-09,7.239243e-10
Bacteria,0.8985,0.926893,0.28957742,8.235875e-10,1.747153e-10
Bacteria,0.9225,0.921424,0.44278188,1.6108623e-09,5.556166e-10
Bacteria,0.96,0.95671,0.43129972,1.5204607e-09,4.82528e-10
Bacteria,0.941,0.919434,0.59217639,1.5723956e-09,7.459651e-10
Bacteria,0.924,0.939521,0.31210493,1.070454e-09,2.488673e-10
Bacteria,0.9285,0.911676,0.57836134,2.3361996e-09,1.149802e-09
Bacteria,0.899,0.860457,0.68891239,5.7241241e-09,3.1753269e-09
Bacteria,0.928,0.925098,0.35622431,1.3326401e-09,3.287998e-10
Bacteria,0.9015,0.873652,0.62049009,2.1306901e-09,1.0747191e-09
Bacteria,0.91,0.877842,0.66067222,1.8223785e-09,9.756339e-10
Bacteria,0.8485,0.891192,0.23770448,6.325653e-10,1.15379e-10
Bacteria,0.8675,0.841247,0.67978151,4.5769467e-09,2.521701e-09
