Total bytes: 169242 (165.3 KB), 1.843 bpb, 1.842 bps w/ no header, Normalized Dissimilarity Rate: 0.921496
Total bytes: 169039 (165.1 KB), 1.841 bpb, 1.84 bps w/ no header, Normalized Dissimilarity Rate: 0.920391
Total bytes: 169098 (165.1 KB), 1.841 bpb, 1.841 bps w/ no header, Normalized Dissimilarity Rate: 0.920712
Total bytes: 169101 (165.1 KB), 1.841 bpb, 1.84 bps w/ no header, Normalized Dissimilarity Rate: 0.920729
Total bytes: 168907 (164.9 KB), 1.839 bpb, 1.838 bps w/ no header, Normalized Dissimilarity Rate: 0.919672
Total bytes: 168936 (165.0 KB), 1.84 bpb, 1.838 bps w/ no header, Normalized Dissimilarity Rate: 0.91983
Total bytes: 216459 (211.4 KB), 1.938 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.968765
Total bytes: 216224 (211.2 KB), 1.935 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.967714
Total bytes: 216224 (211.2 KB), 1.935 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.967714
Total bytes: 216273 (211.2 KB), 1.936 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.967933
Total bytes: 216361 (211.3 KB), 1.937 bpb, 1.936 bps w/ no header, Normalized Dissimilarity Rate: 0.968327
Total bytes: 216292 (211.2 KB), 1.936 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968018
Total bytes: 101212 (98.8 KB), 1.869 bpb, 1.868 bps w/ no header, Normalized Dissimilarity Rate: 0.934265
Total bytes: 101413 (99.0 KB), 1.872 bpb, 1.871 bps w/ no header, Normalized Dissimilarity Rate: 0.936121
Total bytes: 101127 (98.8 KB), 1.867 bpb, 1.866 bps w/ no header, Normalized Dissimilarity Rate: 0.933481
Total bytes: 101264 (98.9 KB), 1.869 bpb, 1.868 bps w/ no header, Normalized Dissimilarity Rate: 0.934745
Total bytes: 101208 (98.8 KB), 1.868 bpb, 1.867 bps w/ no header, Normalized Dissimilarity Rate: 0.934228
Total bytes: 100724 (98.4 KB), 1.86 bpb, 1.858 bps w/ no header, Normalized Dissimilarity Rate: 0.929761
Total bytes: 200864 (196.2 KB), 1.866 bpb, 1.866 bps w/ no header, Normalized Dissimilarity Rate: 0.933054
Total bytes: 200742 (196.0 KB), 1.865 bpb, 1.864 bps w/ no header, Normalized Dissimilarity Rate: 0.932488
Total bytes: 200686 (196.0 KB), 1.864 bpb, 1.864 bps w/ no header, Normalized Dissimilarity Rate: 0.932228
Total bytes: 200714 (196.0 KB), 1.865 bpb, 1.864 bps w/ no header, Normalized Dissimilarity Rate: 0.932358
Total bytes: 200803 (196.1 KB), 1.866 bpb, 1.865 bps w/ no header, Normalized Dissimilarity Rate: 0.932771
Total bytes: 200749 (196.0 KB), 1.865 bpb, 1.864 bps w/ no header, Normalized Dissimilarity Rate: 0.93252
Total bytes: 200734 (196.0 KB), 1.865 bpb, 1.864 bps w/ no header, Normalized Dissimilarity Rate: 0.932451
Total bytes: 49431 (48.3 KB), 1.933 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.966724
Total bytes: 49415 (48.3 KB), 1.933 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.966411
Total bytes: 49398 (48.2 KB), 1.932 bpb, 1.93 bps w/ no header, Normalized Dissimilarity Rate: 0.966078
Total bytes: 49427 (48.3 KB), 1.933 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.966645
Total bytes: 49471 (48.3 KB), 1.935 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.967506
Total bytes: 49425 (48.3 KB), 1.933 bpb, 1.929 bps w/ no header, Normalized Dissimilarity Rate: 0.966606
Total bytes: 49449 (48.3 KB), 1.934 bpb, 1.929 bps w/ no header, Normalized Dissimilarity Rate: 0.967076
Total bytes: 108927 (106.4 KB), 1.949 bpb, 1.948 bps w/ no header, Normalized Dissimilarity Rate: 0.974387
Total bytes: 108868 (106.3 KB), 1.948 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.97386
Total bytes: 108855 (106.3 KB), 1.947 bpb, 1.946 bps w/ no header, Normalized Dissimilarity Rate: 0.973743
Total bytes: 108889 (106.3 KB), 1.948 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.974047
Total bytes: 108940 (106.4 KB), 1.949 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.974504
Total bytes: 108895 (106.3 KB), 1.948 bpb, 1.946 bps w/ no header, Normalized Dissimilarity Rate: 0.974101
Total bytes: 108894 (106.3 KB), 1.948 bpb, 1.946 bps w/ no header, Normalized Dissimilarity Rate: 0.974092
Total bytes: 278588 (272.1 KB), 1.908 bpb, 1.908 bps w/ no header, Normalized Dissimilarity Rate: 0.954186
Total bytes: 278473 (271.9 KB), 1.908 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953792
Total bytes: 278489 (272.0 KB), 1.908 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953847
Total bytes: 278505 (272.0 KB), 1.908 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953902
Total bytes: 278561 (272.0 KB), 1.908 bpb, 1.908 bps w/ no header, Normalized Dissimilarity Rate: 0.954094
Total bytes: 278500 (272.0 KB), 1.908 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953885
Total bytes: 234159 (228.7 KB), 1.914 bpb, 1.914 bps w/ no header, Normalized Dissimilarity Rate: 0.957184
Total bytes: 234047 (228.6 KB), 1.913 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.956726
Total bytes: 233891 (228.4 KB), 1.912 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956088
Total bytes: 233901 (228.4 KB), 1.912 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956129
Total bytes: 233809 (228.3 KB), 1.912 bpb, 1.911 bps w/ no header, Normalized Dissimilarity Rate: 0.955753
Total bytes: 233568 (228.1 KB), 1.91 bpb, 1.909 bps w/ no header, Normalized Dissimilarity Rate: 0.954768
