Total bytes: 442973 (432.6 KB), 1.87 bpb, 1.87 bps w/ no header, Normalized Dissimilarity Rate: 0.935027
Total bytes: 441031 (430.7 KB), 1.862 bpb, 1.862 bps w/ no header, Normalized Dissimilarity Rate: 0.930928
Total bytes: 439061 (428.8 KB), 1.854 bpb, 1.853 bps w/ no header, Normalized Dissimilarity Rate: 0.92677
Total bytes: 437985 (427.7 KB), 1.849 bpb, 1.849 bps w/ no header, Normalized Dissimilarity Rate: 0.924498
Total bytes: 143545 (140.2 KB), 1.79 bpb, 1.79 bps w/ no header, Normalized Dissimilarity Rate: 0.895123
Total bytes: 142297 (139.0 KB), 1.775 bpb, 1.774 bps w/ no header, Normalized Dissimilarity Rate: 0.88734
Total bytes: 142297 (139.0 KB), 1.775 bpb, 1.774 bps w/ no header, Normalized Dissimilarity Rate: 0.88734
Total bytes: 141992 (138.7 KB), 1.771 bpb, 1.77 bps w/ no header, Normalized Dissimilarity Rate: 0.885438
Total bytes: 141946 (138.6 KB), 1.77 bpb, 1.769 bps w/ no header, Normalized Dissimilarity Rate: 0.885152
Total bytes: 1048840 (1.0 MB), 1.824 bpb, 1.824 bps w/ no header, Normalized Dissimilarity Rate: 0.912168
Total bytes: 1037218 (1012.9 KB), 1.804 bpb, 1.804 bps w/ no header, Normalized Dissimilarity Rate: 0.902061
Total bytes: 1031997 (1007.8 KB), 1.795 bpb, 1.795 bps w/ no header, Normalized Dissimilarity Rate: 0.89752
Total bytes: 1025872 (1001.8 KB), 1.784 bpb, 1.784 bps w/ no header, Normalized Dissimilarity Rate: 0.892193
Total bytes: 1022462 (998.5 KB), 1.778 bpb, 1.778 bps w/ no header, Normalized Dissimilarity Rate: 0.889228
Total bytes: 448064 (437.6 KB), 1.886 bpb, 1.886 bps w/ no header, Normalized Dissimilarity Rate: 0.943034
Total bytes: 446040 (435.6 KB), 1.878 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.938774
Total bytes: 444196 (433.8 KB), 1.87 bpb, 1.87 bps w/ no header, Normalized Dissimilarity Rate: 0.934893
Total bytes: 442097 (431.7 KB), 1.861 bpb, 1.861 bps w/ no header, Normalized Dissimilarity Rate: 0.930475
